0,0,1,0,-1,179.998030,0.000040,0.081000,
0,0,1,0,1,179.997980,0.000040,0.069000,
0,2,0,0,-1,359.998100,0.000020,0.088000,
0,2,0,0,1,180.000260,0.000020,0.026000
